"[(0, 200, 0.06743176643528087, 13.486353287056174), (1, 100, 0.04365163074288344, 4.365163074288344), (2, 100, 0.011732256779685025, 1.1732256779685024), (3, 200, 0.08572221544339331, 17.144443088678663), (4, 10000, 0.06776949589654906, 677.6949589654905), (5, 50, 0.01666430766859944, 0.8332153834299719), (6, 100, 0.024784614556940525, 2.4784614556940525), (7, 100, 0.08224371247666833, 8.224371247666832)]",0.4,10
"[(0, 200, 0.07203424621617138, 14.406849243234277), (1, 10000, 0.025030319386738345, 250.30319386738344), (2, 100, 0.019865682494520268, 1.9865682494520267), (3, 100, 0.00373210814049057, 0.37321081404905704), (4, 10000, 0.01633790076723846, 163.3790076723846), (5, 100, 0.03636503649642265, 3.636503649642265), (6, 200, 0.12374526578721365, 24.74905315744273), (7, 100, 0.10288944071120473, 10.288944071120474)]",0.4,10
"[(0, 200, 0.022924417274956317, 4.584883454991264), (1, 1000, 0.12952502577141162, 129.5250257714116), (2, 10, 0.013833074114270729, 0.1383307411427073), (3, 2000, 0.06101781540154146, 122.03563080308292), (4, 20, 0.00566527875867955, 0.113305575173591), (5, 100, 0.13359610951899514, 13.359610951899514), (6, 20, 0.005235940407748363, 0.10471880815496727), (7, 1000, 0.02820233875239686, 28.202338752396862)]",0.4,10
"[(0, 200, 0.09764033327940451, 19.528066655880902), (1, 50, 0.012324471939521717, 0.6162235969760859), (2, 1000, 0.02086488381816542, 20.86488381816542), (3, 200, 0.0018827587342435947, 0.37655174684871895), (4, 100, 0.08596496117051251, 8.59649611705125), (5, 1000, 0.004941275872546451, 4.941275872546451), (6, 100, 0.027963387870357938, 2.796338787035794), (7, 1000, 0.1484179273152479, 148.41792731524788)]",0.4,10
"[(0, 200, 0.07420037480150787, 14.840074960301575), (1, 200, 0.07286474938688245, 14.57294987737649), (2, 1000, 0.010164866361507405, 10.164866361507405), (3, 100, 0.007726038637947329, 0.7726038637947329), (4, 200, 0.011332440545361066, 2.2664881090722133), (5, 50, 0.14386147474936492, 7.193073737468246), (6, 200, 0.003618192822818539, 0.7236385645637078), (7, 50, 0.07623186269461037, 3.8115931347305185)]",0.4,10
"[(0, 1000, 0.025664979173884418, 25.66497917388442), (1, 200, 0.008215829514140833, 1.6431659028281667), (2, 200, 0.0948906224949082, 18.978124498981643), (3, 100, 0.052750864413125195, 5.27508644131252), (4, 50, 0.024944621041454597, 1.2472310520727299), (5, 1000, 0.014548339262384767, 14.548339262384767), (6, 1000, 0.01579921786815198, 15.799217868151981), (7, 100, 0.1631855262319501, 16.31855262319501)]",0.4,10
"[(0, 1000, 0.13002654337882483, 130.02654337882484), (1, 1000, 0.01237236290008533, 12.37236290008533), (2, 2000, 0.008049076864734895, 16.09815372946979), (3, 500, 0.04882714747349806, 24.41357373674903), (4, 20, 0.10049291400307361, 2.009858280061472), (5, 10, 0.014650963925762265, 0.14650963925762264), (6, 200, 0.0414292853461956, 8.285857069239121), (7, 1000, 0.04415170610782547, 44.15170610782547)]",0.4,10
"[(0, 100, 0.06075184472099951, 6.075184472099951), (1, 100, 0.06444333942694598, 6.444333942694598), (2, 200, 0.03426116472789667, 6.852232945579334), (3, 100, 0.01413874011887918, 1.4138740118879178), (4, 1000, 0.06006106127278592, 60.06106127278592), (5, 1000, 0.026170265621439086, 26.170265621439086), (6, 200, 0.10281069391045458, 20.562138782090916), (7, 1000, 0.037362890200599075, 37.362890200599075)]",0.4,10
"[(0, 100, 0.06211055928324291, 6.211055928324291), (1, 500, 0.002775017001103516, 1.387508500551758), (2, 20, 0.16224497964960063, 3.2448995929920126), (3, 1000, 0.03900991471821771, 39.00991471821771), (4, 100, 0.052254396416629684, 5.225439641662969), (5, 200, 0.016640575994497406, 3.3281151988994813), (6, 1000, 0.06335938989070855, 63.35938989070855), (7, 1000, 0.001605167045999606, 1.6051670459996061)]",0.4,10
"[(0, 20, 0.04544949043572673, 0.9089898087145345), (1, 500, 0.09240757684966477, 46.20378842483239), (2, 1000, 0.11848481255951107, 118.48481255951107), (3, 10, 0.012345516423963452, 0.12345516423963451), (4, 500, 0.0077714758736952445, 3.8857379368476224), (5, 500, 0.05161325335127553, 25.806626675637762), (6, 100, 0.041157597231696944, 4.1157597231696945), (7, 20, 0.030770277274466264, 0.6154055454893252)]",0.4,10
"[(0, 20, 0.16779399185925994, 3.3558798371851988), (1, 100, 0.030158146460167706, 3.0158146460167705), (2, 200, 0.016947632521075014, 3.3895265042150027), (3, 200, 0.024197843239700666, 4.839568647940133), (4, 1000, 0.0650750823351184, 65.0750823351184), (5, 2000, 0.012272589188896545, 24.54517837779309), (6, 200, 0.06709137084060235, 13.418274168120469), (7, 1000, 0.016463343555179383, 16.463343555179385)]",0.4,10
"[(0, 20, 0.09068960052268434, 1.8137920104536867), (1, 200, 0.0062506784262968094, 1.250135685259362), (2, 100, 0.032432116759425436, 3.243211675942544), (3, 1000, 0.005880113306089928, 5.880113306089928), (4, 200, 0.005774209927930003, 1.1548419855860006), (5, 100, 0.07274728988011622, 7.274728988011622), (6, 100, 0.00882080305632837, 0.8820803056328369), (7, 100, 0.17740518812112893, 17.740518812112892)]",0.4,10
"[(0, 200, 0.002011180116682082, 0.4022360233364164), (1, 1000, 0.03550983817613785, 35.50983817613785), (2, 1000, 0.002845314036399989, 2.8453140363999894), (3, 10000, 0.025996938706890665, 259.96938706890666), (4, 500, 0.07730849996965433, 38.65424998482717), (5, 1000, 0.02909858982688425, 29.09858982688425), (6, 200, 0.0983102552112965, 19.6620510422593), (7, 100, 0.1289193839560544, 12.89193839560544)]",0.4,10
"[(0, 1000, 0.09757119769949957, 97.57119769949956), (1, 100, 0.040180240781779786, 4.018024078177978), (2, 100, 0.11386566196098014, 11.386566196098013), (3, 200, 0.048485218967428315, 9.697043793485664), (4, 500, 0.039480258279129904, 19.740129139564953), (5, 20, 0.012230132739054017, 0.24460265478108034), (6, 200, 0.032217133994432386, 6.4434267988864775), (7, 200, 0.015970155577695922, 3.1940311155391843)]",0.4,10
"[(0, 100, 0.015074305812270018, 1.507430581227002), (1, 100, 0.12883484996800804, 12.883484996800803), (2, 1000, 0.008663339184416089, 8.663339184416088), (3, 2000, 0.04572388638689946, 91.44777277379893), (4, 50, 0.0995633556593731, 4.978167782968655), (5, 200, 0.007163004598346912, 1.4326009196693823), (6, 100, 0.029012282370940577, 2.901228237094058), (7, 100, 0.06596497601974578, 6.596497601974578)]",0.4,10
"[(0, 100, 0.029773826159454363, 2.9773826159454364), (1, 200, 0.0025613360128564524, 0.5122672025712904), (2, 100, 0.027346069673028245, 2.7346069673028244), (3, 200, 0.019220651836661246, 3.844130367332249), (4, 10, 0.04807582338637632, 0.48075823386376326), (5, 200, 0.048352462316008774, 9.670492463201755), (6, 200, 0.09933270460587527, 19.866540921175055), (7, 10000, 0.1253371260097394, 1253.371260097394)]",0.4,10
"[(0, 200, 0.011797939665004298, 2.3595879330008596), (1, 100, 0.11526238980378649, 11.526238980378649), (2, 200, 0.04138606480536798, 8.277212961073596), (3, 1000, 0.06137977294361765, 61.379772943617645), (4, 200, 0.03141311278885466, 6.2826225577709325), (5, 100, 0.007018782024026327, 0.7018782024026328), (6, 100, 0.047569079040975154, 4.756907904097515), (7, 50, 0.08417285892836746, 4.208642946418372)]",0.4,10
"[(0, 100, 0.0457387412244375, 4.57387412244375), (1, 1000, 0.20716016866645648, 207.16016866645649), (2, 20, 0.03446498012994221, 0.6892996025988442), (3, 200, 0.01498977190368063, 2.9979543807361257), (4, 10000, 0.030548594099423572, 305.4859409942357), (5, 1000, 0.0009390727052793757, 0.9390727052793757), (6, 100, 0.06001766561022237, 6.001766561022237), (7, 200, 0.0061410056605578755, 1.2282011321115751)]",0.4,10
"[(0, 2000, 0.016683644174071945, 33.36728834814389), (1, 20, 0.0241844385508166, 0.483688771016332), (2, 10, 0.03830722877171582, 0.38307228771715823), (3, 20, 0.05141248784546312, 1.0282497569092626), (4, 1000, 0.10784485205605833, 107.84485205605833), (5, 100, 0.08071428280117367, 8.071428280117367), (6, 200, 0.07527817289633017, 15.055634579266034), (7, 10, 0.005574892904370349, 0.05574892904370349)]",0.4,10
"[(0, 1000, 0.12867222169878398, 128.67222169878397), (1, 200, 0.022575058607731097, 4.5150117215462195), (2, 100, 0.012674272907110002, 1.2674272907110002), (3, 100, 0.03653143249931036, 3.653143249931036), (4, 1000, 0.04989212207743132, 49.892122077431324), (5, 10, 0.09293091269659247, 0.9293091269659247), (6, 10000, 0.04357192374210038, 435.7192374210038), (7, 2000, 0.013152055770940441, 26.304111541880882)]",0.4,10
