"[(0, 10000, 0.19339315072947497, 1933.9315072947497), (1, 100, 0.013233552216234387, 1.3233552216234388), (2, 10000, 0.35398756165018375, 3539.8756165018376), (3, 100, 0.5774362860331769, 57.74362860331769), (4, 100, 0.59658174217281, 59.658174217281), (5, 100, 0.24099543178261446, 24.099543178261445), (6, 200, 0.3074001322222078, 61.48002644444156), (7, 100, 0.07707144136872596, 7.7071441368725955), (8, 200, 0.20078089410965333, 40.156178821930666), (9, 1000, 0.007144188466279922, 7.144188466279922), (10, 100, 0.019084292609750905, 1.9084292609750906), (11, 100, 0.1679710132193606, 16.797101321936058), (12, 100, 0.2988441354322831, 29.884413543228312), (13, 500, 0.007650638776227187, 3.8253193881135936), (14, 200, 0.3512279741494852, 70.24559482989704), (15, 200, 0.20590197532734683, 41.18039506546937), (16, 100, 0.1641921594827306, 16.41921594827306), (17, 100, 0.155841596794937, 15.5841596794937), (18, 200, 0.514799752976056, 102.9599505952112), (19, 10, 0.040985855126737275, 0.40985855126737275), (20, 100, 0.11672406421472831, 11.67240642147283), (21, 200, 0.17992719422828699, 35.9854388456574), (22, 200, 0.6360648352189147, 127.21296704378292), (23, 100, 0.15709338075189797, 15.709338075189796), (24, 200, 0.09424838209447615, 18.849676418895232), (25, 1000, 0.06663155009937116, 66.63155009937117), (26, 10000, 0.21065561401691307, 2106.5561401691307), (27, 500, 0.12999302693832948, 64.99651346916474), (28, 10, 0.7766126268964645, 7.766126268964645), (29, 1000, 0.20720608932405046, 207.20608932405045), (30, 100, 0.024732364826223888, 2.4732364826223887), (31, 200, 0.1055870967440693, 21.11741934881386)]",7.2,90
"[(0, 200, 0.18349252966175206, 36.698505932350415), (1, 200, 0.06253795141730491, 12.507590283460981), (2, 1000, 0.14059600251165755, 140.59600251165756), (3, 10000, 0.2500195644888432, 2500.195644888432), (4, 100, 0.5385564031930525, 53.85564031930525), (5, 10, 0.044991488636892625, 0.44991488636892624), (6, 100, 0.10381907028405568, 10.381907028405568), (7, 100, 0.39907059202128403, 39.9070592021284), (8, 100, 0.3227206911892385, 32.27206911892385), (9, 200, 0.009152930211738408, 1.8305860423476816), (10, 50, 0.1352535576437911, 6.762677882189555), (11, 500, 0.2963556849350274, 148.1778424675137), (12, 200, 0.19116925823173306, 38.233851646346615), (13, 100, 0.8416758861274428, 84.16758861274428), (14, 200, 0.010684570693580284, 2.136914138716057), (15, 500, 0.5146868304222856, 257.34341521114277), (16, 100, 0.061423555724223866, 6.142355572422387), (17, 10000, 0.4283993073345682, 4283.993073345682), (18, 100, 0.7803429665345865, 78.03429665345864), (19, 10000, 0.06094293162739086, 609.4293162739086), (20, 200, 0.32002369753282733, 64.00473950656547), (21, 50, 0.03244483917613168, 1.6222419588065842), (22, 100, 0.058036436507230324, 5.803643650723032), (23, 1000, 0.09849002597415929, 98.4900259741593), (24, 10, 0.10285058711643187, 1.0285058711643187), (25, 1000, 0.5126273837212126, 512.6273837212126), (26, 200, 0.12834169609441973, 25.668339218883947), (27, 200, 0.031339580917711295, 6.267916183542259), (28, 200, 0.3047099643353026, 60.94199286706052), (29, 200, 0.002857335933900804, 0.5714671867801607), (30, 500, 0.025405366531391096, 12.702683265695548), (31, 100, 0.20698131326883257, 20.698131326883257)]",7.2,90
"[(0, 20, 0.8940095504726224, 17.88019100945245), (1, 100, 0.14451341608764215, 14.451341608764215), (2, 200, 0.448739814240151, 89.7479628480302), (3, 100, 0.07724308531862299, 7.724308531862299), (4, 100, 0.4475119269370023, 44.75119269370023), (5, 10, 0.013792500068789716, 0.13792500068789715), (6, 1000, 0.9758472049985195, 975.8472049985195), (7, 200, 0.0005801005596969722, 0.11602011193939445), (8, 10000, 0.08683288031168528, 868.3288031168528), (9, 500, 0.049570041855689, 24.7850209278445), (10, 20, 0.2543552023595301, 5.087104047190602), (11, 200, 0.0031941103825049557, 0.6388220765009911), (12, 100, 0.08228197789861645, 8.228197789861644), (13, 10, 0.0814834440470803, 0.814834440470803), (14, 100, 0.01275042600005525, 1.275042600005525), (15, 1000, 0.3733061403491794, 373.30614034917943), (16, 10, 0.14066182487555684, 1.4066182487555685), (17, 100, 0.0822397303064028, 8.22397303064028), (18, 1000, 0.3107665600220751, 310.7665600220751), (19, 1000, 0.10524711161249829, 105.24711161249829), (20, 200, 0.01483579251152595, 2.9671585023051903), (21, 100, 0.5142290957728656, 51.42290957728656), (22, 100, 0.06365652250399194, 6.365652250399194), (23, 2000, 0.06060764958706404, 121.21529917412809), (24, 100, 0.6147130353363615, 61.471303533636146), (25, 1000, 0.32434678821998447, 324.3467882199845), (26, 1000, 0.009744387835187131, 9.744387835187132), (27, 1000, 0.1533377393836098, 153.3377393836098), (28, 200, 0.11847825276392404, 23.69565055278481), (29, 200, 0.3034780073351787, 60.69560146703574), (30, 200, 0.32481234908556483, 64.96246981711296), (31, 10, 0.11283333096082136, 1.1283333096082135)]",7.2,90
"[(0, 100, 0.8624987710070278, 86.24987710070278), (1, 10000, 0.3278198283207854, 3278.198283207854), (2, 200, 0.13504107753332714, 27.00821550666543), (3, 100, 0.0018391673716718743, 0.18391673716718743), (4, 200, 0.4299762904085787, 85.99525808171575), (5, 1000, 0.4738738702251573, 473.8738702251573), (6, 200, 0.166728922293521, 33.345784458704195), (7, 200, 0.30330436226077023, 60.660872452154045), (8, 1000, 0.12773778724013463, 127.73778724013462), (9, 200, 0.07345552404195552, 14.691104808391103), (10, 100, 0.001053639825989644, 0.1053639825989644), (11, 200, 0.14872403822552377, 29.744807645104753), (12, 20, 0.32079326082712606, 6.415865216542521), (13, 10000, 0.08171437067271854, 817.1437067271854), (14, 200, 0.07803649571412888, 15.607299142825775), (15, 500, 0.05793170210245406, 28.96585105122703), (16, 200, 0.023892502044057955, 4.778500408811591), (17, 100, 0.13923993934848466, 13.923993934848466), (18, 100, 0.1179655165992616, 11.79655165992616), (19, 10, 0.17914927661651833, 1.7914927661651834), (20, 20, 0.07370725729467235, 1.4741451458934471), (21, 1000, 0.09455449033634925, 94.55449033634925), (22, 1000, 0.1055892479036642, 105.5892479036642), (23, 100, 0.014568719480279763, 1.4568719480279764), (24, 100, 0.6289851373432863, 62.89851373432863), (25, 200, 0.5041635713456629, 100.83271426913258), (26, 200, 0.0856643069055163, 17.13286138110326), (27, 200, 0.08480790472711891, 16.961580945423783), (28, 200, 0.8556048957474901, 171.12097914949803), (29, 1000, 0.15943021392699785, 159.43021392699785), (30, 200, 0.3585380638337669, 71.70761276675339), (31, 100, 0.18360984847600315, 18.360984847600314)]",7.2,90
"[(0, 20, 0.009917651672704845, 0.19835303345409688), (1, 100, 0.3065342529688894, 30.65342529688894), (2, 1000, 0.14293774060868655, 142.93774060868654), (3, 50, 0.19673038610506238, 9.83651930525312), (4, 200, 0.14761438675952898, 29.522877351905798), (5, 500, 0.41116177440151025, 205.58088720075511), (6, 200, 0.3469247668787951, 69.38495337575901), (7, 1000, 0.12630586624879864, 126.30586624879864), (8, 200, 0.1126298363114697, 22.52596726229394), (9, 1000, 0.35021550870798496, 350.21550870798495), (10, 100, 0.070131270899771, 7.0131270899771), (11, 200, 0.5222408269555676, 104.44816539111352), (12, 20, 0.022142960290631453, 0.44285920581262905), (13, 1000, 0.19800303692364352, 198.00303692364352), (14, 1000, 0.3192353202943987, 319.2353202943987), (15, 100, 0.30044372662202173, 30.044372662202175), (16, 100, 0.20197982018258187, 20.197982018258188), (17, 20, 0.0621577757583223, 1.243155515166446), (18, 100, 0.16251143462291745, 16.251143462291743), (19, 100, 0.11760248075291589, 11.760248075291589), (20, 1000, 0.06475980774581093, 64.75980774581093), (21, 200, 0.25332730657744523, 50.66546131548905), (22, 1000, 0.025301986597351042, 25.301986597351043), (23, 100, 0.44940450133861976, 44.94045013386197), (24, 200, 0.7376357098819748, 147.52714197639497), (25, 10, 0.4132091426203922, 4.132091426203922), (26, 100, 0.5626029458338538, 56.26029458338538), (27, 500, 0.2128526248376895, 106.42631241884474), (28, 200, 0.10191296819444493, 20.382593638888984), (29, 100, 0.01821064168720035, 1.8210641687200348), (30, 200, 0.07742529312102867, 15.485058624205733), (31, 200, 0.1559362475979863, 31.18724951959726)]",7.2,90
"[(0, 200, 0.06652417197481801, 13.304834394963603), (1, 200, 0.38399049279718517, 76.79809855943704), (2, 500, 0.47164512423385063, 235.82256211692533), (3, 10000, 0.6844569362515366, 6844.569362515366), (4, 100, 0.1337996681509228, 13.379966815092281), (5, 100, 0.1253539362324936, 12.53539362324936), (6, 100, 0.10920592859270267, 10.920592859270267), (7, 500, 0.4291286340478915, 214.56431702394573), (8, 200, 0.09621108964840082, 19.242217929680162), (9, 50, 0.044162663329879254, 2.2081331664939627), (10, 100, 0.008355904269739768, 0.8355904269739768), (11, 500, 0.20973699218362232, 104.86849609181117), (12, 10, 0.02764875931441952, 0.2764875931441952), (13, 10000, 0.026022966965186262, 260.22966965186265), (14, 200, 0.015612509843263709, 3.1225019686527418), (15, 200, 0.06387069565921855, 12.77413913184371), (16, 100, 0.19127956491529322, 19.12795649152932), (17, 1000, 0.4872375070768341, 487.2375070768341), (18, 1000, 0.34288388417507143, 342.88388417507144), (19, 1000, 0.17166668295681536, 171.66668295681535), (20, 500, 0.13153781319433758, 65.7689065971688), (21, 10000, 0.018410399086236515, 184.10399086236515), (22, 1000, 0.5567020654960471, 556.7020654960471), (23, 50, 0.14659616558972868, 7.329808279486434), (24, 200, 0.23631005793367088, 47.262011586734175), (25, 2000, 0.5035449399424548, 1007.0898798849095), (26, 10000, 0.19448828319391148, 1944.8828319391148), (27, 10, 0.8394490936278008, 8.39449093627801), (28, 200, 0.11094839659741555, 22.189679319483112), (29, 200, 0.11121908889372228, 22.243817778744457), (30, 10000, 0.23769801026822956, 2376.9801026822956), (31, 20, 0.024301573557299175, 0.4860314711459835)]",7.2,90
"[(0, 200, 0.220521875050332, 44.1043750100664), (1, 1000, 0.03553882446193203, 35.53882446193203), (2, 1000, 0.04007487688569413, 40.07487688569413), (3, 10, 0.06287901708408053, 0.6287901708408052), (4, 100, 0.22244795990662508, 22.244795990662507), (5, 200, 0.17264749251242154, 34.52949850248431), (6, 100, 0.43598232050417596, 43.59823205041759), (7, 1000, 0.3981389630066635, 398.1389630066635), (8, 1000, 0.47073927281082706, 470.73927281082706), (9, 200, 0.09586373087782502, 19.172746175565003), (10, 100, 0.05863125619746901, 5.863125619746901), (11, 1000, 0.33086110516849876, 330.86110516849874), (12, 200, 0.21374363071902466, 42.74872614380493), (13, 200, 0.22191268101835582, 44.382536203671165), (14, 100, 0.15098936485183845, 15.098936485183845), (15, 200, 0.8248819048344399, 164.97638096688797), (16, 50, 0.08969264906912511, 4.484632453456255), (17, 1000, 0.3014660990039709, 301.4660990039709), (18, 2000, 0.14572828882227795, 291.4565776445559), (19, 200, 0.2847706322271658, 56.95412644543316), (20, 1000, 0.12414194109179755, 124.14194109179755), (21, 100, 0.28847778351531056, 28.847778351531055), (22, 200, 0.11777900763969684, 23.55580152793937), (23, 20, 0.2204706349821167, 4.409412699642334), (24, 200, 0.05640743758357546, 11.28148751671509), (25, 100, 0.3954578041273362, 39.54578041273362), (26, 1000, 0.33673785236489834, 336.73785236489834), (27, 100, 0.27169755042705285, 27.169755042705283), (28, 100, 0.036400582434808273, 3.6400582434808273), (29, 500, 0.18279531639266589, 91.39765819633294), (30, 100, 0.16354426742958247, 16.354426742958246), (31, 200, 0.22857787699841497, 45.715575399683)]",7.2,90
"[(0, 1000, 0.26196494794310005, 261.96494794310007), (1, 500, 0.08680575800400739, 43.402879002003694), (2, 200, 0.22024221038942232, 44.04844207788447), (3, 100, 0.11644573468311932, 11.644573468311933), (4, 100, 0.7558565970853098, 75.58565970853098), (5, 1000, 0.20781944326319665, 207.81944326319666), (6, 10, 0.07907265423560747, 0.7907265423560748), (7, 200, 0.4024715135710002, 80.49430271420005), (8, 500, 0.13631457489343404, 68.15728744671702), (9, 100, 0.17101279770746133, 17.10127977074613), (10, 100, 0.11209480531411219, 11.209480531411218), (11, 1000, 0.07525914096427072, 75.25914096427073), (12, 100, 0.22288617810422037, 22.288617810422036), (13, 1000, 0.031295422768206876, 31.295422768206876), (14, 100, 0.06966299385701905, 6.966299385701904), (15, 10, 0.35769566182245227, 3.5769566182245227), (16, 1000, 0.20639815941229384, 206.39815941229384), (17, 200, 0.12969412307640746, 25.93882461528149), (18, 200, 0.14187102745028976, 28.374205490057953), (19, 1000, 0.012879835696964837, 12.879835696964838), (20, 100, 0.2994709996626721, 29.94709996626721), (21, 1000, 0.21732038492290426, 217.32038492290425), (22, 1000, 0.03618496778225481, 36.18496778225481), (23, 200, 0.14831671511266784, 29.663343022533567), (24, 1000, 0.22534445863961727, 225.34445863961727), (25, 10000, 0.15178710157081296, 1517.8710157081296), (26, 200, 0.44187878965479843, 88.37575793095968), (27, 50, 0.9980720552788181, 49.90360276394091), (28, 1000, 0.07118790286860059, 71.18790286860059), (29, 1000, 0.016395940069915522, 16.39594006991552), (30, 2000, 0.3838294673661937, 767.6589347323875), (31, 1000, 0.4124676368288477, 412.4676368288477)]",7.2,90
"[(0, 100, 0.13967619459958455, 13.967619459958454), (1, 200, 0.05068832484335589, 10.137664968671178), (2, 10000, 0.5124752172438684, 5124.752172438683), (3, 200, 0.14654255037283517, 29.308510074567035), (4, 100, 0.18796338821789174, 18.796338821789174), (5, 1000, 0.022390608857048477, 22.390608857048477), (6, 10, 0.07062676133514999, 0.7062676133514999), (7, 1000, 0.25240877064676553, 252.40877064676553), (8, 200, 0.8020927922676699, 160.418558453534), (9, 50, 0.5452618931087447, 27.263094655437236), (10, 1000, 0.13974831838868246, 139.74831838868246), (11, 1000, 0.16625239222201021, 166.2523922220102), (12, 200, 0.04471043704603789, 8.942087409207577), (13, 1000, 0.6515136278693952, 651.5136278693951), (14, 100, 0.028243876859004688, 2.8243876859004686), (15, 1000, 0.07745985607010582, 77.45985607010581), (16, 1000, 0.2794580246226639, 279.4580246226639), (17, 100, 0.024346987773169418, 2.434698777316942), (18, 10000, 0.34505769840843753, 3450.5769840843755), (19, 2000, 0.1186833913402956, 237.3667826805912), (20, 100, 0.09198500031883719, 9.19850003188372), (21, 100, 0.175637920222485, 17.5637920222485), (22, 100, 0.039019299889688455, 3.9019299889688455), (23, 200, 0.12536043274623804, 25.072086549247608), (24, 10, 0.0451913204608203, 0.451913204608203), (25, 100, 0.09428043221432086, 9.428043221432086), (26, 200, 0.10000399525381524, 20.00079905076305), (27, 200, 0.2943099403886007, 58.86198807772014), (28, 200, 0.8463081487861505, 169.26162975723008), (29, 10000, 0.06028639457846266, 602.8639457846266), (30, 1000, 0.11555134046237545, 115.55134046237545), (31, 50, 0.6064646625854905, 30.323233129274524)]",7.2,90
"[(0, 100, 0.11488360371812079, 11.488360371812078), (1, 10000, 0.09993466337786577, 999.3466337786577), (2, 100, 0.049308374926636866, 4.930837492663686), (3, 200, 0.44780464310267387, 89.56092862053478), (4, 100, 0.319172724095061, 31.917272409506097), (5, 200, 0.11134756660577402, 22.269513321154804), (6, 100, 0.3256436487073121, 32.56436487073121), (7, 10000, 0.06664634815883774, 666.4634815883775), (8, 1000, 0.3697448507898312, 369.7448507898312), (9, 10, 0.24190617420262714, 2.4190617420262712), (10, 200, 0.06935222980708716, 13.870445961417433), (11, 100, 0.015220207651459951, 1.5220207651459952), (12, 100, 0.2793471454186988, 27.93471454186988), (13, 500, 0.05280052136719926, 26.40026068359963), (14, 200, 0.008908081817757874, 1.7816163635515747), (15, 50, 0.12067586098426865, 6.033793049213433), (16, 200, 0.2470748821421805, 49.414976428436105), (17, 200, 0.32689032575516336, 65.37806515103267), (18, 50, 0.45098450947366997, 22.5492254736835), (19, 200, 0.24538646815314816, 49.07729363062963), (20, 1000, 0.4461713157421441, 446.1713157421441), (21, 200, 0.021570182031910856, 4.314036406382171), (22, 100, 0.5596540878376681, 55.96540878376681), (23, 10000, 0.26848923196635055, 2684.8923196635055), (24, 50, 0.3546741681161665, 17.733708405808322), (25, 100, 0.10175288443588838, 10.175288443588839), (26, 2000, 0.7488166238892594, 1497.6332477785188), (27, 1000, 0.10627798303578075, 106.27798303578075), (28, 200, 0.2079649756344696, 41.592995126893925), (29, 1000, 0.06915646998665102, 69.15646998665102), (30, 1000, 0.3358232153185538, 335.8232153185538), (31, 200, 0.01661603174978209, 3.323206349956418)]",7.2,90
